"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.641723435E1,4.715204239E-2,4.432678223E-3,-1.535058618E-1
9.642201180E1,4.852688313E-2,5.130767822E-4,-1.442885697E-1
9.642678930E1,2.319419384E-2,1.858139038E-2,-1.418002546E-1
9.643156675E1,2.233791351E-2,3.233814240E-2,-1.560071111E-1
9.643634425E1,3.203380108E-2,3.587722778E-2,-1.305276453E-1
9.644112170E1,3.207767010E-2,3.284835815E-2,-1.225659251E-1
9.644589914E1,2.263450623E-2,6.128883362E-2,-1.170806587E-1
9.645067664E1,1.973557472E-2,4.914379120E-2,-9.508818388E-2
9.645545409E1,2.389824390E-2,3.768062592E-2,-7.457619905E-2
9.646023159E1,1.789474487E-2,3.995227814E-2,-4.779720306E-2
9.646500904E1,3.803157806E-2,4.517078400E-2,-4.858011007E-2
9.646978654E1,6.150150299E-2,4.854774475E-2,-3.913909197E-2
9.647456399E1,5.566120148E-2,3.883361816E-2,-3.738683462E-2
9.647934149E1,3.506183624E-2,3.217220306E-2,-5.465281010E-2
9.648411893E1,4.899263382E-2,3.148555756E-2,-6.991657615E-2
9.648889643E1,2.769804001E-2,5.984783173E-2,-8.442926407E-2
9.649367388E1,4.160141945E-2,5.298137665E-2,-9.946104884E-2
9.649845133E1,3.640472889E-2,2.600574493E-2,-1.268970370E-1
9.650322883E1,1.350271702E-2,2.952480316E-2,-1.197952330E-1
9.650800628E1,-3.365755081E-3,2.825641632E-2,-1.111240685E-1
9.651278378E1,1.607811451E-2,2.818775177E-2,-1.044081748E-1
9.651756123E1,1.099503040E-2,2.337074280E-2,-8.840686083E-2
9.652233873E1,7.115721703E-3,1.206874847E-2,-5.006656051E-2
9.652711617E1,1.279032230E-2,-9.098052979E-4,-3.108924627E-2
9.653189367E1,7.701992989E-3,1.053142548E-2,-1.753836870E-2
9.653667112E1,1.456522942E-2,2.903938293E-3,-1.763284206E-3
9.654144862E1,1.957583427E-2,1.254177094E-2,-7.466107607E-3
9.654622607E1,1.332139969E-2,7.866859436E-3,5.978047848E-3
9.655100357E1,1.891195774E-2,4.399299622E-3,1.227873564E-2
9.655578102E1,5.822825432E-2,2.139091492E-3,2.802562714E-2
9.656055847E1,6.569862366E-2,1.068115234E-3,6.087467074E-2
9.656533597E1,7.897198200E-2,1.482009888E-2,8.402213454E-2
9.657011341E1,7.727599144E-2,2.311038971E-2,1.242052317E-1
9.657489091E1,1.022011042E-1,2.597427368E-2,1.457301974E-1
9.657966836E1,9.676301479E-2,-1.033115387E-2,1.490060091E-1
9.658444586E1,7.782900333E-2,-1.264572144E-3,9.912511706E-2
9.658922331E1,4.780185223E-2,2.906131744E-2,3.069213033E-2
9.659400081E1,3.987646103E-2,4.486465454E-2,-2.441734076E-3
9.659877826E1,4.979014397E-2,2.386093140E-3,-5.994400382E-2
9.660355576E1,6.869864464E-2,-2.902793884E-2,-9.489026666E-2
9.660833321E1,7.678234577E-2,-6.782531738E-3,-9.285077453E-2
9.661311065E1,9.548687935E-2,5.202293396E-3,-1.354717910E-1
9.661788815E1,9.216237068E-2,-7.215499878E-3,-1.516739726E-1
9.662266560E1,8.769571781E-2,8.360862732E-3,-1.933831722E-1
9.662744310E1,9.514284134E-2,2.204608917E-2,-2.392155230E-1
9.663222055E1,5.983471870E-2,1.666355133E-2,-2.751975656E-1
9.663699805E1,-1.079857349E-2,1.254177094E-2,-3.301380575E-1
9.664177550E1,-6.259500980E-2,1.378917694E-2,-3.454911113E-1
9.664655300E1,-8.801937103E-2,-8.121490479E-3,-3.178740144E-1
9.665133044E1,-1.003412008E-1,-2.097606659E-2,-2.717421949E-1
9.665610794E1,-8.653604984E-2,-5.746555328E-2,-2.123825103E-1
9.666088539E1,-4.386985302E-2,-3.731632233E-2,-1.754193157E-1
9.666566289E1,1.740264893E-2,-1.912403107E-2,-1.225321591E-1
9.667044034E1,7.115244865E-2,-1.708507538E-2,-4.916301370E-2
9.667521784E1,9.776246548E-2,9.847640991E-3,-1.124024391E-2
9.667999529E1,1.254855394E-1,4.546165466E-3,2.234867215E-2
9.668477274E1,1.269792318E-1,1.413536072E-2,3.029039502E-2
9.668955024E1,1.084419489E-1,1.714801788E-2,3.470402956E-2
9.669432768E1,8.593869209E-2,1.361846924E-2,2.956390381E-2
9.669910518E1,6.838786602E-2,2.495384216E-2,1.019182801E-2
9.670388263E1,5.864143372E-2,2.373695374E-2,-1.224371791E-2
9.670866013E1,4.007291794E-2,3.558635712E-2,-4.892119765E-2
9.671343758E1,2.273952961E-2,5.088806152E-2,-7.015079260E-2
9.671821508E1,1.614844799E-2,6.486797333E-2,-9.970700741E-2
9.672299253E1,1.902174950E-2,5.855655670E-2,-1.186125875E-1
9.672777003E1,1.888298988E-2,4.755401611E-2,-1.190955341E-1
9.673254748E1,8.013367653E-3,6.748294830E-2,-1.167072803E-1
9.673732498E1,1.498603821E-2,7.122230530E-2,-1.102526635E-1
9.674210242E1,2.787387371E-2,6.070232391E-2,-9.847688675E-2
9.674687992E1,3.590178490E-2,4.018115997E-2,-7.250010967E-2
9.675165737E1,6.754827499E-2,4.710960388E-2,-5.441564322E-2
9.675643482E1,8.356404305E-2,2.611351013E-2,-3.472790122E-2
9.676121232E1,1.006709337E-1,1.419639587E-2,-2.284517884E-2
9.676598977E1,1.034767628E-1,-4.130363464E-3,-3.973215818E-3
9.677076727E1,1.057243347E-1,-1.695346832E-2,-4.247158766E-3
9.677554472E1,9.257221222E-2,-1.542472839E-2,-3.330737352E-3
9.678032222E1,8.789491653E-2,-4.473972321E-2,8.203804493E-3
9.678509966E1,9.516549110E-2,-5.778408051E-2,1.669439673E-2
9.678987716E1,1.011387110E-1,-7.132148743E-2,1.972341537E-2
9.679465461E1,8.344256878E-2,-6.278038025E-2,2.643847466E-2
9.679943211E1,9.441566467E-2,-6.201648712E-2,3.911763430E-2
9.680420956E1,8.989942074E-2,-4.820156097E-2,4.756626487E-2
9.680898706E1,8.246791363E-2,-3.865718842E-2,4.360342026E-2
9.681376451E1,1.023911238E-1,-3.393936157E-2,3.263497353E-2
9.681854201E1,9.141266346E-2,-2.923774719E-2,1.285499334E-2
9.682331946E1,9.484839439E-2,-3.049468994E-2,-3.105372190E-3
9.682809690E1,6.920111179E-2,-2.224254608E-2,8.842170238E-3
9.683287440E1,8.000874519E-2,-6.341934204E-3,2.078387141E-2
9.683765185E1,9.135818481E-2,-4.205703735E-3,3.016397357E-2
9.684242935E1,7.721638680E-2,3.042221069E-4,2.232009172E-2
9.684720680E1,8.758556843E-2,-1.775074005E-2,4.064935446E-2
9.685198430E1,8.311164379E-2,-5.981445312E-3,6.656244397E-2
9.685676175E1,9.478163719E-2,1.341533661E-2,8.403897285E-2
9.686153925E1,5.898153782E-2,1.486492157E-2,6.533870101E-2
9.686631670E1,2.828228474E-2,3.647136688E-2,-1.095508337E-1
9.687109420E1,1.088678837E-2,6.858921051E-2,-1.083166301E-1
9.687587164E1,-4.746019840E-2,4.467105865E-2,-9.764066339E-2
9.688064914E1,-2.050817013E-2,1.266860962E-2,-1.968057007E-1
9.688542659E1,-1.928162575E-2,-6.694793701E-4,-1.582770348E-1
9.689020409E1,-1.810157299E-2,2.406120300E-2,-4.706418514E-2
9.689498154E1,3.293311596E-2,2.782630920E-2,3.424972296E-2
9.689975904E1,1.216167212E-1,-1.646995544E-3,9.544685483E-2
9.690453649E1,1.491917372E-1,-1.483154297E-2,1.401818693E-1
9.690931393E1,1.441472769E-1,-2.194213867E-2,1.427452862E-1
9.691409143E1,1.107063293E-1,-2.246952057E-2,1.472868323E-1
9.691886888E1,7.583129406E-2,-1.706218719E-2,1.319577694E-1
9.692364638E1,3.303432465E-2,-3.382682800E-3,8.486649394E-2
9.692842383E1,7.748246193E-3,-3.476142883E-3,4.900002480E-2
9.693320133E1,-1.206791401E-2,1.955318451E-2,1.875400543E-2
9.693797878E1,2.166593075E-2,2.993488312E-2,-8.794665337E-5
9.694275628E1,4.619443417E-2,1.413345337E-2,-1.188093424E-2
9.694753373E1,4.857552052E-2,2.457618713E-2,-1.906809211E-2
9.695231123E1,7.469582558E-2,1.537609100E-2,-1.169249415E-2
9.695708867E1,1.042234898E-1,1.932716370E-2,5.442470312E-3
9.696186617E1,9.860694408E-2,2.683353424E-2,1.685771346E-2
9.696664362E1,1.061669588E-1,4.675483704E-2,4.943656921E-2
9.697142112E1,9.239101410E-2,5.762767792E-2,6.804925203E-2
9.697619857E1,7.756757736E-2,5.536556244E-2,8.650341630E-2
9.698097602E1,5.997538567E-2,6.025123596E-2,9.363093972E-2
9.698575352E1,6.457042694E-2,6.154918671E-2,8.949920535E-2
9.699053102E1,5.795526505E-2,5.098247528E-2,1.028506458E-1
9.699530847E1,4.783272743E-2,4.287624359E-2,9.649494290E-2
9.700008591E1,3.425455093E-2,4.729175568E-2,7.905441523E-2
9.700486341E1,3.506803513E-2,1.786041260E-2,5.598604679E-2
9.700964086E1,4.480767250E-2,1.359176636E-2,3.554713726E-2
9.701441836E1,5.515050888E-2,-9.613037109E-3,1.127207279E-2
9.701919581E1,5.173170567E-2,5.874633789E-4,-1.334002614E-2
9.702397331E1,3.894913197E-2,7.159233093E-3,-1.750177145E-2
9.702875076E1,4.002177715E-2,9.537696838E-3,-2.147716284E-2
9.703352826E1,4.399108887E-2,-1.006412506E-2,-2.842158079E-2
9.703830570E1,6.405150890E-2,-2.473640442E-2,-2.405217290E-2
9.704308320E1,7.979881763E-2,-2.801227570E-2,-2.923938632E-2
9.704786065E1,8.252859116E-2,-1.224899292E-2,-2.188453078E-2
9.705263815E1,7.820117474E-2,-3.120422363E-3,-9.402573109E-3
9.705741560E1,8.512032032E-2,1.422977448E-2,-2.443045378E-3
9.706219310E1,6.897878647E-2,2.612209320E-2,-5.667537451E-3
9.706697055E1,5.294990540E-2,3.197956085E-2,-1.165747643E-3
9.707174805E1,3.299844265E-2,4.136657715E-2,-8.571982384E-3
9.707652550E1,2.436709404E-2,4.887199402E-2,-5.193620920E-3
9.708130300E1,2.124977112E-2,2.963352203E-2,-7.671564817E-3
9.708608045E1,5.676388741E-2,-1.019573212E-2,-1.491662860E-2
9.709085789E1,4.097890854E-2,-1.645088196E-3,-3.445482254E-2
9.709563539E1,4.969751835E-2,1.573753357E-2,-5.018666387E-2
9.710041289E1,4.297184944E-2,2.349758148E-2,-5.338245630E-2
9.710519034E1,4.177939892E-2,5.197811127E-2,-5.533325672E-2
9.710996779E1,9.229421616E-3,3.694057465E-2,-6.101498008E-2
9.711474529E1,-1.005041599E-2,2.083587646E-2,-6.794229150E-2
9.711952274E1,-5.482316017E-3,-2.361488342E-2,-6.241744757E-2
9.712430024E1,1.856434345E-2,-4.634475708E-2,-5.585333705E-2
9.712907768E1,5.013632774E-2,-6.710433960E-2,-3.745776415E-2
9.713385518E1,7.800292969E-2,-7.817363739E-2,-9.195566177E-3
9.713863263E1,7.956385612E-2,-7.787799835E-2,1.535162330E-2
9.714341013E1,6.152892113E-2,-3.961753845E-2,2.422437072E-2
9.714818758E1,4.892086983E-2,5.425453186E-3,6.443470716E-3
9.715296508E1,3.763306141E-2,8.574485779E-3,-1.242434978E-2
9.715774253E1,3.891348839E-2,-6.690979004E-3,-4.112482071E-2
9.716252003E1,5.150771141E-2,-3.428459167E-3,-6.429979205E-2
9.716729748E1,6.703758240E-2,-1.738262177E-2,-7.896614075E-2
9.717207498E1,5.639779568E-2,-4.603385925E-2,-7.998287678E-2
9.717685242E1,3.935837746E-2,-5.723094940E-2,-8.349597454E-2
9.718162992E1,1.536071301E-2,-4.103088379E-2,-8.306884766E-2
9.718640737E1,1.053512096E-2,-1.902675629E-2,-8.281847835E-2
9.719118487E1,1.638841629E-2,-5.516052246E-3,-6.008842587E-2
9.719596232E1,2.154409885E-2,-8.137702942E-3,-4.124435782E-2
9.720073982E1,2.784824371E-2,-1.310825348E-2,-1.428636909E-2
9.720551727E1,2.934348583E-2,-2.516269684E-2,1.137721539E-2
9.721029477E1,3.383624554E-2,-2.112388611E-3,5.115342140E-2
9.721507222E1,4.842436314E-2,3.550529480E-3,5.860176682E-2
9.721984972E1,4.163551331E-2,9.170532227E-3,5.323147774E-2
9.722462716E1,5.392992496E-2,5.261421204E-3,4.257151484E-2
9.722940461E1,4.189813137E-2,3.758811951E-2,4.508349299E-2
9.723418211E1,2.695369720E-2,5.776691437E-2,4.830479622E-2
9.723895956E1,3.177618980E-2,3.093051910E-2,5.614829063E-2
9.724373706E1,8.046066761E-2,1.143741608E-2,8.465293050E-2
9.724851451E1,9.138047695E-2,-1.619243622E-2,1.325035393E-1
9.725329201E1,9.633374214E-2,-1.154994965E-2,1.841078699E-1
9.725806946E1,9.851074219E-2,-2.174377441E-2,2.112242877E-1
9.726284696E1,7.117056847E-2,-3.371238708E-3,1.857815981E-1
9.726762440E1,7.988214493E-3,-1.244926453E-2,1.203224659E-1
9.727240190E1,-6.627798080E-3,-1.316261292E-2,1.286327243E-1
9.727717935E1,-1.571857929E-2,-1.446056366E-2,6.408965588E-2
9.728195685E1,-3.707718849E-2,-2.404403687E-2,-3.757804632E-3
9.728673430E1,-8.741009235E-2,2.932071686E-2,1.492077112E-2
9.729151180E1,-9.297072887E-2,4.603481293E-2,-1.237875223E-2
9.729628925E1,-8.423829079E-2,1.812839508E-2,-5.620467663E-2
9.730106675E1,-5.480027199E-2,-2.377510071E-2,-4.163247347E-2
9.730584420E1,-3.632438183E-2,-4.041194916E-2,-7.775351405E-2
9.731062170E1,-6.493496895E-2,-4.029369354E-2,-1.068834364E-1
9.731539914E1,-1.177312136E-1,-4.490661621E-2,-1.548503637E-1
9.732017664E1,-2.064099312E-1,-3.939342499E-2,-1.804611087E-1
9.732495409E1,-2.471002340E-1,-3.631782532E-2,-1.944128275E-1
9.732973159E1,-2.515571117E-1,-2.463340759E-3,-1.859321296E-1
9.733450904E1,-1.671339273E-1,-2.729415894E-3,-1.592112780E-1
9.733928654E1,-5.020630360E-2,-2.257537842E-2,-8.754953742E-2
9.734406399E1,4.630231857E-2,-3.927326202E-2,-1.864662766E-2
9.734884149E1,9.821391106E-2,-3.446578979E-2,5.107194185E-2
9.735361893E1,1.343628168E-1,-3.147315979E-2,1.228623688E-1
9.735839643E1,1.188006401E-1,2.016544342E-2,1.438648999E-1
9.736317388E1,8.217370510E-2,7.020664215E-2,1.619632840E-1
9.736795138E1,1.028978825E-2,8.660793304E-2,1.605208516E-1
9.737272883E1,-6.044375896E-2,9.989833832E-2,1.430934668E-1
9.737750628E1,-7.315075397E-2,8.043003082E-2,1.068180799E-1
9.738228378E1,-9.239935875E-2,5.694770813E-2,6.436565518E-2
9.738706123E1,-8.315277100E-2,3.008365631E-2,2.033266425E-2
9.739183873E1,-5.143225193E-2,2.422046661E-2,3.096222878E-3
9.739661617E1,-3.958404064E-2,1.603698730E-2,-2.129569650E-2
9.740139367E1,-2.134525776E-2,8.096694946E-4,-1.724115014E-2
9.740617112E1,-3.055477142E-2,-1.725196838E-2,-1.040220261E-2
9.741094862E1,-5.688261986E-2,-3.277873993E-2,-2.278837562E-2
9.741572607E1,-7.955074310E-2,-2.683258057E-2,-1.151627302E-2
9.742050357E1,-8.182621002E-2,-1.796531677E-2,6.794750690E-3
9.742528102E1,-6.395030022E-2,2.581882477E-2,1.911711693E-2
9.743005852E1,-5.275833607E-2,2.355384827E-2,3.733763099E-2
9.743483597E1,-1.743185520E-2,-6.591796875E-3,4.472625256E-2
9.743961347E1,5.781412125E-3,-2.462673187E-2,5.706089735E-2
9.744439091E1,8.629322052E-3,-4.370307922E-2,6.823182106E-2
9.744916841E1,4.393219948E-3,-5.431938171E-2,7.129985094E-2
9.745394586E1,6.970167160E-4,-3.104972839E-2,5.294674635E-2
9.745872336E1,1.192331314E-2,-1.093387604E-2,5.150717497E-2
9.746350081E1,3.839957714E-2,-1.769924164E-2,2.165269852E-2
9.746827831E1,4.272389412E-2,-3.033542633E-2,8.625566959E-3
9.747305576E1,5.368626118E-2,-1.673507690E-2,1.052391529E-2
9.747783326E1,5.627024174E-2,-4.476261139E-2,1.938027143E-2
9.748261070E1,3.928828239E-2,-3.991889954E-2,1.211732626E-2
9.748738820E1,3.551018238E-2,-3.333187103E-2,2.147042751E-2
9.749216565E1,1.583456993E-2,-3.212070465E-2,5.626672506E-2
9.749694315E1,-3.454208374E-2,-1.906585693E-2,4.935854673E-2
9.750172060E1,-5.072641373E-2,1.462936401E-2,4.322397709E-2
9.750649810E1,-5.378139019E-2,4.090499878E-2,3.788936138E-2
9.751127555E1,-4.497826099E-2,3.847408295E-2,2.977627516E-2
9.751605305E1,-1.012849808E-2,3.842830658E-2,2.551519871E-2
9.752083050E1,1.087331772E-2,3.305435181E-2,2.199476957E-2
9.752560800E1,8.013367653E-3,3.248786926E-2,1.835066080E-2
9.753038545E1,2.361238003E-2,3.075122833E-2,3.666961193E-2
9.753516294E1,3.381836414E-2,3.200817108E-2,6.552344561E-2
9.753994039E1,3.452575207E-2,2.140045166E-2,3.906691074E-2
9.754471789E1,1.215851307E-2,2.037715912E-2,-1.050466597E-1
9.754949534E1,-2.849161625E-2,3.299999237E-2,-1.561849713E-1
9.755427284E1,-7.722032070E-2,1.588058472E-2,-1.655848324E-1
9.755905029E1,-1.102133989E-1,1.019477844E-2,-2.633795440E-1
9.756382779E1,-1.235084534E-1,1.700878143E-2,-2.380203009E-1
9.756860524E1,-1.224842072E-1,4.690361023E-2,-1.489382982E-1
9.757338274E1,-8.247530460E-2,4.805088043E-2,-6.542903185E-2
9.757816018E1,-2.972304821E-2,2.842903137E-2,2.807444334E-2
9.758293768E1,2.148807049E-2,-5.102157593E-4,1.244726181E-1
9.758771513E1,2.143120766E-2,-1.614189148E-2,1.700330377E-1
9.759249263E1,-3.972578049E-2,2.750396729E-3,2.082945108E-1
9.759727008E1,-8.020842075E-2,1.849555969E-2,2.028009892E-1
9.760204758E1,-8.721494675E-2,1.805400848E-2,1.710046530E-1
9.760682503E1,-8.295035362E-2,-1.919651031E-2,1.689202189E-1
9.761160253E1,-5.571639538E-2,-3.718566895E-2,1.491965055E-1
9.761637998E1,-7.878661156E-3,-7.340717316E-2,1.231992245E-1
9.762115748E1,-9.058952332E-3,-1.069488525E-1,1.086909175E-1
9.762593492E1,1.007914543E-3,-8.919525146E-2,7.402396202E-2
9.763071242E1,-5.107998848E-3,-6.387710571E-2,6.606686115E-2
9.763548987E1,-1.715350151E-2,-3.995132446E-2,5.258750916E-2
9.764026737E1,2.249395847E-2,-3.283500671E-2,6.288588047E-2
9.764504482E1,5.345392227E-2,-5.188846588E-2,8.317446709E-2
9.764982232E1,4.092526436E-2,-1.322174072E-2,8.367604017E-2
9.765459977E1,-2.329230309E-3,-1.819133759E-2,8.851796389E-2
9.765937727E1,-3.750228882E-2,7.128715515E-3,1.082862020E-1
9.766415472E1,-6.820535660E-2,3.638935089E-2,1.155382395E-1
9.766893222E1,-9.102916718E-2,3.927230835E-2,1.099036336E-1
9.767370966E1,-1.059780121E-1,3.736686707E-2,1.087223887E-1
9.767848716E1,-1.042615175E-1,2.714920044E-2,1.047099829E-1
9.768326461E1,-1.156767607E-1,1.344013214E-2,9.962463379E-2
9.768804211E1,-9.502923489E-2,-9.666442871E-3,7.330238819E-2
9.769281956E1,-6.459093094E-2,-3.082942963E-2,4.846018553E-2
9.769759706E1,-3.318738937E-2,-2.511787415E-2,1.381456852E-2
9.770237451E1,1.161348820E-2,-3.843593597E-2,-3.566741943E-4
9.770715201E1,3.407001495E-2,-2.613735199E-2,1.524198055E-2
9.771192946E1,4.629385471E-2,-3.113651276E-2,2.237951756E-2
9.771670696E1,4.377138615E-2,-7.164764404E-2,3.418642282E-2
9.772148440E1,9.858250618E-3,-6.672573090E-2,5.829477310E-2
9.772626190E1,-3.385174274E-2,-7.548618317E-2,7.920610905E-2
9.773103935E1,-6.064963341E-2,-7.054328918E-2,1.058740020E-1
9.773581685E1,-7.782030106E-2,-5.736351013E-2,1.075564623E-1
9.774059430E1,-8.495187759E-2,-5.620574951E-2,9.691202641E-2
9.774537180E1,-6.238210201E-2,-3.312110901E-2,8.947294950E-2
9.775014925E1,-5.486881733E-2,-1.737117767E-2,7.879185677E-2
9.775492675E1,-4.577255249E-2,-3.856372833E-2,8.013254404E-2
9.775970420E1,-3.199827671E-2,-5.247211456E-2,5.675196648E-2
9.776448170E1,-5.897998810E-3,-5.381202698E-2,2.470839024E-2
9.776925914E1,9.965300560E-3,-6.699752808E-2,3.093898296E-3
9.777403664E1,3.282642365E-2,-8.244323730E-2,1.130187511E-2
9.777881409E1,3.776407242E-2,-8.943843842E-2,2.773088217E-2
9.778359159E1,1.773035526E-2,-1.147651672E-1,4.453343153E-2
9.778836904E1,2.159297466E-2,-1.007232666E-1,4.808980227E-2
9.779314654E1,-1.431751251E-2,-5.001258850E-2,5.153226852E-2
9.779792399E1,-2.919173241E-2,-1.514434814E-3,5.739599466E-2
9.780270149E1,-3.506827354E-2,1.572799683E-2,6.733560562E-2
9.780747893E1,-7.670998573E-3,5.532264709E-3,7.734060287E-2
9.781225643E1,-2.323174477E-2,3.160190582E-2,7.248580456E-2
9.781703388E1,-4.104197025E-2,6.042289734E-2,5.928921700E-2
9.782181138E1,-5.932271481E-2,3.619575500E-2,4.981994629E-2
9.782658883E1,-7.578086853E-2,2.655982971E-3,3.276252747E-2
9.783136633E1,-8.148241043E-2,-1.578617096E-2,-6.692171097E-3
9.783614378E1,-6.528866291E-2,-3.231620789E-2,-2.623707056E-2
9.784092128E1,-4.683232307E-2,-3.446102142E-2,-5.517274141E-2
9.784569873E1,-5.057930946E-2,-3.660392761E-2,-5.190616846E-2
9.785047623E1,-5.369806290E-2,-6.693840027E-3,-4.158651829E-2
9.785525367E1,-5.149400234E-2,-1.754760742E-4,-2.367371321E-2
9.786003117E1,-4.569172859E-2,1.698303223E-2,7.677733898E-3
9.786480862E1,-4.472196102E-2,4.924774170E-3,5.061352253E-2
9.786958612E1,-5.619478226E-2,1.016902924E-2,9.385603666E-2
9.787436357E1,-8.779728413E-2,5.856513977E-3,1.357233524E-1
9.787914107E1,-9.900546074E-2,9.717941284E-4,1.524659991E-1
9.788391852E1,-8.881568909E-2,2.032279968E-3,1.515346766E-1
9.788869602E1,-8.291268349E-2,-4.645347595E-3,1.946368217E-1
9.789347347E1,-3.198313713E-2,-1.128196716E-2,2.310552001E-1
9.789825097E1,-3.012347221E-2,-9.559631348E-3,2.553215027E-1
9.790302841E1,1.192438602E-2,1.465511322E-2,2.635293007E-1
9.790780591E1,-3.331661224E-3,5.646324158E-2,3.090327382E-1
9.791258336E1,-4.845261574E-3,7.596588135E-2,3.566104174E-1
9.791736086E1,-5.068182945E-3,7.514286041E-2,3.719409704E-1
9.792213831E1,-2.120125294E-2,7.966518402E-2,3.738515377E-1
9.792691581E1,2.412796021E-4,9.065532684E-2,3.395451903E-1
9.793169326E1,-1.598191261E-2,1.216678619E-1,3.333647847E-1
9.793647076E1,1.414608955E-2,9.424495697E-2,3.194366097E-1
9.794124821E1,6.429910660E-2,3.619670868E-2,2.153646946E-1
9.794602571E1,7.095479965E-2,5.347251892E-3,1.956858039E-1
9.795080315E1,5.920577049E-2,-6.855964661E-3,2.119624615E-1
9.795558065E1,3.859055042E-2,-1.481819153E-2,2.091568708E-1
9.796035810E1,5.382823944E-2,-5.947971344E-2,2.367359400E-1
9.796513560E1,7.255494595E-2,-8.775520325E-2,2.418264747E-1
9.796991305E1,1.084963083E-1,-1.347465515E-1,1.686629057E-1
9.797469055E1,1.153036356E-1,-1.706056595E-1,8.463400602E-2
9.797946805E1,5.458998680E-2,-1.853427887E-1,3.528273106E-2
9.798424550E1,3.314256668E-3,-2.022933960E-1,1.967775822E-2
9.798902294E1,-3.690087795E-2,-1.894273758E-1,-1.928472519E-2
9.799380044E1,-7.255101204E-2,-1.991767883E-1,-3.393822908E-2
9.799857789E1,-5.800366402E-2,-1.856803894E-1,-3.977614641E-2
9.800335539E1,-3.994679451E-2,-1.859207153E-1,-5.906671286E-3
9.800813284E1,-2.193152905E-2,-1.517333984E-1,3.491628170E-2
9.801291034E1,-1.826035976E-2,-1.320590973E-1,8.079186082E-2
9.801768784E1,-8.248090744E-4,-1.125240326E-1,1.341336370E-1
9.802246529E1,1.121401787E-2,-8.721065521E-2,1.605336666E-1
9.802724279E1,-1.646113396E-2,-5.377960205E-2,1.732342541E-1
9.803202024E1,-2.661561966E-2,-1.231193542E-2,1.764631271E-1
9.803679774E1,-5.441379547E-2,1.103401184E-2,1.363080144E-1
9.804157518E1,-7.369267941E-2,1.936244965E-2,8.979067206E-2
9.804635268E1,-1.166913509E-1,2.345466614E-2,2.850255370E-2
9.805113013E1,-1.444833279E-1,2.616882324E-3,-3.498554230E-3
9.805590763E1,-1.662509441E-1,-2.508163452E-4,-4.643052816E-2
9.806068508E1,-1.701135635E-1,4.030227661E-3,-6.034815311E-2
9.806546258E1,-1.562480927E-1,2.132034302E-2,-6.968727708E-2
9.807024003E1,-1.372077465E-1,4.203510284E-2,-6.626456976E-2
9.807501753E1,-1.308112144E-1,8.156108856E-2,-4.283013940E-2
9.807979498E1,-1.132144928E-1,9.703350067E-2,-9.101867676E-3
9.808457248E1,-9.875214100E-2,9.101676941E-2,1.195332408E-2
9.808934992E1,-8.500647545E-2,9.276294708E-2,3.632670641E-2
9.809412742E1,-6.422710419E-2,9.628009796E-2,3.387534618E-2
9.809890487E1,-4.593026638E-2,8.791637421E-2,2.074575424E-2
9.810368237E1,-3.782463074E-2,8.081722260E-2,7.198363543E-3
9.810845982E1,-2.211904526E-2,7.317829132E-2,1.087996364E-2
9.811323732E1,-1.309347153E-2,1.183967590E-1,-1.492470503E-3
9.811801477E1,-2.129387856E-2,1.318130493E-1,1.819586754E-2
9.812279227E1,-2.113747597E-2,1.332559586E-1,3.161609173E-3
9.812756972E1,-4.714536667E-2,1.406192780E-1,-1.082259417E-2
9.813234722E1,-5.933642387E-2,1.247854233E-1,-1.540070772E-2
9.813712466E1,-6.485700607E-2,1.257104874E-1,-3.491780162E-2
9.814190216E1,-5.433726311E-2,1.147718430E-1,-5.338740349E-2
9.814667961E1,-4.159832001E-2,9.857940674E-2,-7.486042380E-2
9.815145711E1,-4.499626160E-2,5.404949188E-2,-8.616548777E-2
9.815623461E1,-1.396775246E-2,1.345920563E-2,-6.501781940E-2
