"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.089454176E0,2.010000038E1,-3.660000229E1,-3.886875153E1
4.099454176E0,2.006250000E1,-3.620625305E1,-3.888750076E1
4.109454176E0,1.983750153E1,-3.613125229E1,-3.894375229E1
4.119454176E0,1.985625076E1,-3.600000000E1,-3.890625000E1
4.129454176E0,1.955625153E1,-3.534375000E1,-3.813750076E1
4.139454176E0,1.918125153E1,-3.534375000E1,-3.838125229E1
4.149454176E0,1.886250114E1,-3.577500153E1,-3.868125153E1
4.159454176E0,1.878750038E1,-3.556875229E1,-3.868125153E1
4.169454176E0,1.897500038E1,-3.564375305E1,-3.911250305E1
4.179454176E0,1.899375153E1,-3.588750076E1,-3.911250305E1
4.189454176E0,1.908750153E1,-3.575625229E1,-3.890625000E1
4.199454176E0,1.920000076E1,-3.564375305E1,-3.896250153E1
4.209454176E0,1.938750076E1,-3.575625229E1,-3.933750153E1
4.219454176E0,1.950000000E1,-3.573750305E1,-3.918750000E1
4.229454176E0,1.966875076E1,-3.570000076E1,-3.896250153E1
4.239454176E0,1.951875114E1,-3.598125076E1,-3.883125305E1
4.249454176E0,1.942500114E1,-3.648750305E1,-3.868125153E1
4.259454176E0,1.938750076E1,-3.656250000E1,-3.866250229E1
4.269454176E0,1.925625038E1,-3.667500305E1,-3.873750305E1
4.279454176E0,1.925625038E1,-3.665625000E1,-3.883125305E1
4.289454176E0,1.908750153E1,-3.641250229E1,-3.879375076E1
4.299454176E0,1.914375114E1,-3.633750153E1,-3.881250000E1
4.309454176E0,1.914375114E1,-3.575625229E1,-3.858750153E1
4.319454176E0,1.910625076E1,-3.579375076E1,-3.862500000E1
4.329454176E0,1.925625038E1,-3.525000000E1,-3.813750076E1
4.339454176E0,1.923750114E1,-3.526875305E1,-3.819375229E1
4.349454176E0,1.906875038E1,-3.504375076E1,-3.830625153E1
4.359454176E0,1.923750114E1,-3.538125229E1,-3.817500305E1
4.369454176E0,1.923750114E1,-3.545625305E1,-3.813750076E1
4.379454176E0,1.905000114E1,-3.558750153E1,-3.798750305E1
4.389454176E0,1.908750153E1,-3.571875000E1,-3.796875000E1
4.399454176E0,1.963125038E1,-3.545625305E1,-3.813750076E1
4.409454176E0,1.927500153E1,-3.545625305E1,-3.845625305E1
4.419454176E0,1.925625038E1,-3.547500229E1,-3.832500076E1
4.429454176E0,1.938750076E1,-3.564375305E1,-3.823125076E1
4.439454176E0,1.916250038E1,-3.553125000E1,-3.832500076E1
4.449454176E0,1.925625038E1,-3.534375000E1,-3.825000000E1
4.459454176E0,1.951875114E1,-3.526875305E1,-3.840000153E1
4.469454176E0,1.948125076E1,-3.526875305E1,-3.832500076E1
4.479454176E0,1.908750153E1,-3.521250153E1,-3.834375000E1
4.489454176E0,1.921875000E1,-3.547500229E1,-3.811875153E1
4.499454176E0,1.938750076E1,-3.545625305E1,-3.845625305E1
4.509454176E0,1.946250153E1,-3.556875229E1,-3.849375153E1
4.519454176E0,1.944375038E1,-3.547500229E1,-3.855000305E1
4.529454176E0,1.942500114E1,-3.575625229E1,-3.875625229E1
4.539454176E0,1.908750153E1,-3.590625000E1,-3.862500000E1
4.549454176E0,1.938750076E1,-3.635625076E1,-3.954375076E1
4.559454176E0,1.940625000E1,-3.665625000E1,-3.971250153E1
4.569454176E0,1.946250153E1,-3.671250153E1,-4.006875229E1
4.579454176E0,1.936875153E1,-3.667500305E1,-3.991875076E1
4.589454176E0,1.955625153E1,-3.665625000E1,-3.986250305E1
4.599454176E0,1.961250114E1,-3.675000000E1,-3.980625153E1
4.609454176E0,1.970625114E1,-3.669375229E1,-3.946875000E1
4.619454176E0,1.985625076E1,-3.661875153E1,-3.958125305E1
4.629454176E0,1.996875000E1,-3.616875076E1,-3.888750076E1
4.639454176E0,2.010000038E1,-3.588750076E1,-3.849375153E1
4.649454176E0,2.025000000E1,-3.575625229E1,-3.808125305E1
4.659454176E0,2.017500114E1,-3.600000000E1,-3.800625229E1
4.669454176E0,2.021250153E1,-3.575625229E1,-3.806250000E1
4.679454176E0,2.021250153E1,-3.566250229E1,-3.806250000E1
4.689454176E0,2.025000000E1,-3.543750000E1,-3.838125229E1
4.699454176E0,2.034375000E1,-3.541875076E1,-3.856875229E1
4.709454176E0,2.015625000E1,-3.543750000E1,-3.862500000E1
4.719454176E0,1.996875000E1,-3.571875000E1,-3.868125153E1
4.729454176E0,1.980000114E1,-3.556875229E1,-3.879375076E1
4.739454176E0,1.985625076E1,-3.538125229E1,-3.868125153E1
4.749454176E0,1.955625153E1,-3.547500229E1,-3.843750000E1
4.759454176E0,1.944375038E1,-3.547500229E1,-3.849375153E1
4.769454176E0,1.985625076E1,-3.590625000E1,-3.883125305E1
4.779454176E0,1.974375153E1,-3.579375076E1,-3.843750000E1
4.789454176E0,1.980000114E1,-3.560625076E1,-3.862500000E1
4.799454176E0,1.991250038E1,-3.534375000E1,-3.855000305E1
4.809454176E0,1.987500000E1,-3.521250153E1,-3.864375305E1
4.819454176E0,1.995000076E1,-3.519375229E1,-3.901875305E1
4.829454176E0,2.021250153E1,-3.517500305E1,-3.916875076E1
4.839454176E0,2.021250153E1,-3.493125153E1,-3.886875153E1
4.849454176E0,1.980000114E1,-3.463125229E1,-3.830625153E1
4.859454176E0,1.970625114E1,-3.470625305E1,-3.873750305E1
4.869454176E0,1.963125038E1,-3.521250153E1,-3.892500305E1
4.879454176E0,1.951875114E1,-3.528750229E1,-3.900000000E1
4.889454176E0,1.966875076E1,-3.549375153E1,-3.873750305E1
4.899454176E0,1.959375000E1,-3.528750229E1,-3.841875076E1
4.909454176E0,1.953750038E1,-3.521250153E1,-3.838125229E1
4.919454176E0,1.976250076E1,-3.525000000E1,-3.840000153E1
4.929454176E0,1.965000153E1,-3.532500076E1,-3.821250153E1
4.939454176E0,1.955625153E1,-3.540000153E1,-3.785625076E1
4.949454176E0,1.963125038E1,-3.536250305E1,-3.761250305E1
4.959454176E0,1.968750000E1,-3.513750076E1,-3.778125000E1
4.969454176E0,1.950000000E1,-3.528750229E1,-3.795000076E1
4.979454176E0,1.953750038E1,-3.526875305E1,-3.783750153E1
4.989454176E0,1.968750000E1,-3.560625076E1,-3.789375305E1
4.999454176E0,1.951875114E1,-3.571875000E1,-3.810000229E1
5.009454176E0,1.985625076E1,-3.579375076E1,-3.830625153E1
5.019454176E0,2.032500076E1,-3.570000076E1,-3.838125229E1
5.029454176E0,2.011875153E1,-3.543750000E1,-3.819375229E1
5.039454176E0,2.004375076E1,-3.555000305E1,-3.783750153E1
5.049454176E0,2.011875153E1,-3.555000305E1,-3.778125000E1
5.059454176E0,2.019375038E1,-3.564375305E1,-3.778125000E1
5.069454176E0,2.017500114E1,-3.556875229E1,-3.750000000E1
5.079454176E0,2.013750076E1,-3.573750305E1,-3.695625305E1
5.089454176E0,2.000625038E1,-3.571875000E1,-3.697500229E1
5.099454176E0,1.987500000E1,-3.566250229E1,-3.710625076E1
5.109454176E0,2.000625038E1,-3.568125153E1,-3.708750153E1
5.119454176E0,1.998750114E1,-3.566250229E1,-3.727500153E1
5.129454176E0,1.995000076E1,-3.528750229E1,-3.720000076E1
5.139454176E0,1.978125000E1,-3.523125076E1,-3.731250000E1
5.149454176E0,1.957500076E1,-3.530625153E1,-3.746250153E1
5.159454176E0,1.951875114E1,-3.543750000E1,-3.810000229E1
5.169454176E0,1.905000114E1,-3.583125305E1,-3.821250153E1
5.179454176E0,1.903125000E1,-3.577500153E1,-3.823125076E1
5.189454176E0,1.888125038E1,-3.579375076E1,-3.825000000E1
5.199454176E0,1.891875076E1,-3.579375076E1,-3.819375229E1
5.209454176E0,1.891875076E1,-3.583125305E1,-3.834375000E1
5.219454176E0,1.897500038E1,-3.594375229E1,-3.841875076E1
5.229454176E0,1.897500038E1,-3.562500000E1,-3.845625305E1
5.239454176E0,1.908750153E1,-3.523125076E1,-3.811875153E1
5.249454176E0,1.935000038E1,-3.476250076E1,-3.819375229E1
5.259454176E0,1.948125076E1,-3.470625305E1,-3.785625076E1
5.269454176E0,1.963125038E1,-3.451875305E1,-3.776250076E1
5.279454176E0,1.972500038E1,-3.472500229E1,-3.765000153E1
5.289454176E0,1.972500038E1,-3.466875076E1,-3.735000229E1
5.299454176E0,1.981875038E1,-3.463125229E1,-3.721875000E1
5.309454176E0,1.989375114E1,-3.448125076E1,-3.727500153E1
5.319454176E0,1.985625076E1,-3.470625305E1,-3.757500076E1
5.329454176E0,2.013750076E1,-3.489375305E1,-3.750000000E1
5.339454176E0,1.996875000E1,-3.493125153E1,-3.772500229E1
5.349454176E0,1.985625076E1,-3.485625076E1,-3.778125000E1
5.359454176E0,2.000625038E1,-3.465000153E1,-3.798750305E1
5.369454176E0,2.011875153E1,-3.461250305E1,-3.828750229E1
5.379454176E0,2.021250153E1,-3.466875076E1,-3.840000153E1
5.389454176E0,2.004375076E1,-3.496875000E1,-3.864375305E1
5.399454176E0,2.011875153E1,-3.466875076E1,-3.826875305E1
5.409454176E0,1.981875038E1,-3.461250305E1,-3.804375076E1
5.419454176E0,1.985625076E1,-3.433125305E1,-3.791250229E1
5.429454176E0,1.974375153E1,-3.421875000E1,-3.817500305E1
5.439454176E0,1.965000153E1,-3.476250076E1,-3.860625076E1
5.449454176E0,1.968750000E1,-3.481875229E1,-3.851250076E1
5.459454176E0,1.948125076E1,-3.519375229E1,-3.896250153E1
5.469454176E0,1.965000153E1,-3.513750076E1,-3.890625000E1
5.479454176E0,1.968750000E1,-3.558750153E1,-3.975000000E1
5.489454176E0,2.002500153E1,-3.586875153E1,-4.063125229E1
5.499454176E0,2.008125114E1,-3.611250305E1,-4.087500000E1
5.509454176E0,2.026875114E1,-3.643125153E1,-4.085625076E1
5.519454176E0,2.032500076E1,-3.586875153E1,-4.040625000E1
5.529454176E0,2.017500114E1,-3.609375000E1,-4.070625305E1
5.539454176E0,2.041875076E1,-3.605625153E1,-4.012500000E1
5.549454176E0,2.053125000E1,-3.607500076E1,-4.018125153E1
5.559454176E0,2.043750000E1,-3.583125305E1,-3.946875000E1
5.569454176E0,2.040000153E1,-3.538125229E1,-3.871875000E1
5.579454176E0,2.038125038E1,-3.556875229E1,-3.871875000E1
5.589454176E0,2.055000114E1,-3.568125153E1,-3.915000153E1
5.599454176E0,2.053125000E1,-3.573750305E1,-3.918750000E1
5.609454176E0,2.071875000E1,-3.556875229E1,-3.873750305E1
5.619454176E0,2.030625153E1,-3.530625153E1,-3.905625153E1
5.629454176E0,2.032500076E1,-3.517500305E1,-3.886875153E1
5.639454176E0,2.043750000E1,-3.493125153E1,-3.875625229E1
5.649454176E0,2.034375000E1,-3.489375305E1,-3.871875000E1
5.659454176E0,2.025000000E1,-3.489375305E1,-3.871875000E1
5.669454176E0,2.021250153E1,-3.444375229E1,-3.834375000E1
5.679454176E0,1.998750114E1,-3.444375229E1,-3.847500229E1
5.689454176E0,1.983750153E1,-3.502500153E1,-3.898125076E1
5.699454176E0,1.993125153E1,-3.515625000E1,-3.890625000E1
5.709454176E0,1.980000114E1,-3.521250153E1,-3.885000229E1
5.719454176E0,1.961250114E1,-3.553125000E1,-3.905625153E1
5.729454176E0,1.948125076E1,-3.547500229E1,-3.890625000E1
5.739454176E0,1.936875153E1,-3.540000153E1,-3.892500305E1
5.749454176E0,1.929375076E1,-3.555000305E1,-3.870000076E1
5.759454176E0,1.921875000E1,-3.553125000E1,-3.866250229E1
5.769454176E0,1.950000000E1,-3.510000229E1,-3.879375076E1
5.779454176E0,1.950000000E1,-3.463125229E1,-3.866250229E1
5.789454176E0,1.931250000E1,-3.500625229E1,-3.875625229E1
5.799454176E0,1.920000076E1,-3.491250229E1,-3.881250000E1
5.809454176E0,1.920000076E1,-3.498750305E1,-3.883125305E1
5.819454176E0,1.925625038E1,-3.483750153E1,-3.871875000E1
5.829454176E0,1.923750114E1,-3.470625305E1,-3.898125076E1
5.839454176E0,1.933125114E1,-3.470625305E1,-3.866250229E1
5.849454176E0,1.940625000E1,-3.444375229E1,-3.858750153E1
5.859454176E0,1.961250114E1,-3.446250153E1,-3.836250305E1
5.869454176E0,1.991250038E1,-3.427500153E1,-3.853125000E1
5.879454176E0,1.989375114E1,-3.423750305E1,-3.840000153E1
5.889454176E0,2.004375076E1,-3.427500153E1,-3.860625076E1
5.899454176E0,2.019375038E1,-3.435000229E1,-3.870000076E1
5.909454176E0,2.040000153E1,-3.483750153E1,-3.843750000E1
5.919454176E0,2.041875076E1,-3.496875000E1,-3.866250229E1
5.929454176E0,2.010000038E1,-3.528750229E1,-3.834375000E1
5.939454176E0,1.976250076E1,-3.553125000E1,-3.868125153E1
5.949454176E0,1.991250038E1,-3.519375229E1,-3.843750000E1
5.959454176E0,1.987500000E1,-3.536250305E1,-3.843750000E1
5.969454176E0,1.972500038E1,-3.525000000E1,-3.851250076E1
5.979454176E0,1.965000153E1,-3.523125076E1,-3.849375153E1
5.989454176E0,1.931250000E1,-3.517500305E1,-3.845625305E1
5.999454176E0,1.948125076E1,-3.508125305E1,-3.845625305E1
6.009454176E0,1.965000153E1,-3.489375305E1,-3.853125000E1
6.019454176E0,1.978125000E1,-3.481875229E1,-3.853125000E1
6.029454176E0,1.955625153E1,-3.504375076E1,-3.843750000E1
6.039454176E0,1.961250114E1,-3.487500000E1,-3.851250076E1
6.049454176E0,1.970625114E1,-3.483750153E1,-3.841875076E1
6.059454176E0,1.957500076E1,-3.498750305E1,-3.838125229E1
6.069454176E0,1.951875114E1,-3.493125153E1,-3.866250229E1
6.079454176E0,1.942500114E1,-3.498750305E1,-3.871875000E1
6.089454176E0,1.903125000E1,-3.485625076E1,-3.864375305E1
6.099454176E0,1.901250076E1,-3.496875000E1,-3.866250229E1
6.109454176E0,1.891875076E1,-3.510000229E1,-3.877500153E1
6.119454176E0,1.905000114E1,-3.500625229E1,-3.858750153E1
6.129454176E0,1.895625114E1,-3.513750076E1,-3.879375076E1
6.139454176E0,1.918125153E1,-3.513750076E1,-3.860625076E1
6.149454176E0,1.923750114E1,-3.495000076E1,-3.840000153E1
6.159454176E0,1.920000076E1,-3.466875076E1,-3.834375000E1
6.169454176E0,1.931250000E1,-3.468750000E1,-3.836250305E1
6.179454176E0,1.921875000E1,-3.461250305E1,-3.826875305E1
6.189454176E0,1.929375076E1,-3.429375076E1,-3.823125076E1
6.199454176E0,1.946250153E1,-3.455625153E1,-3.875625229E1
6.209454176E0,1.957500076E1,-3.442500305E1,-3.866250229E1
6.219454176E0,1.944375038E1,-3.470625305E1,-3.903750229E1
6.229454176E0,1.940625000E1,-3.510000229E1,-3.933750153E1
6.239454176E0,1.950000000E1,-3.519375229E1,-3.943125153E1
6.249454176E0,1.959375000E1,-3.515625000E1,-3.931875229E1
6.259454176E0,1.983750153E1,-3.519375229E1,-3.916875076E1
6.269454176E0,1.983750153E1,-3.517500305E1,-3.941250229E1
6.279454176E0,1.978125000E1,-3.491250229E1,-3.915000153E1
6.289454176E0,1.985625076E1,-3.474375153E1,-3.926250076E1
6.299454176E0,1.989375114E1,-3.448125076E1,-3.909375000E1
6.309454176E0,2.010000038E1,-3.444375229E1,-3.926250076E1
6.319454176E0,2.019375038E1,-3.459375000E1,-3.918750000E1
6.329454176E0,2.032500076E1,-3.466875076E1,-3.924375153E1
6.339454176E0,2.019375038E1,-3.451875305E1,-3.937500000E1
6.349454176E0,2.010000038E1,-3.448125076E1,-3.901875305E1
6.359454176E0,2.000625038E1,-3.451875305E1,-3.885000229E1
6.369454176E0,1.968750000E1,-3.474375153E1,-3.888750076E1
6.379454176E0,1.961250114E1,-3.457500076E1,-3.877500153E1
6.389454176E0,1.946250153E1,-3.416250229E1,-3.840000153E1
6.399454176E0,1.916250038E1,-3.438750076E1,-3.873750305E1
6.409454176E0,1.880625153E1,-3.489375305E1,-3.913125229E1
6.419454176E0,1.891875076E1,-3.498750305E1,-3.907500076E1
6.429454176E0,1.890000153E1,-3.521250153E1,-3.931875229E1
6.439454176E0,1.912500000E1,-3.521250153E1,-3.913125229E1
6.449454176E0,1.921875000E1,-3.521250153E1,-3.888750076E1
6.459454176E0,1.929375076E1,-3.538125229E1,-3.894375229E1
6.469454176E0,1.916250038E1,-3.566250229E1,-3.877500153E1
6.479454176E0,1.923750114E1,-3.540000153E1,-3.825000000E1
6.489454176E0,1.950000000E1,-3.523125076E1,-3.789375305E1
6.499454176E0,1.948125076E1,-3.519375229E1,-3.815625000E1
6.509454176E0,1.963125038E1,-3.543750000E1,-3.825000000E1
6.519454176E0,1.957500076E1,-3.551250076E1,-3.826875305E1
6.529454176E0,1.959375000E1,-3.540000153E1,-3.815625000E1
6.539454176E0,1.965000153E1,-3.521250153E1,-3.808125305E1
6.549454176E0,1.978125000E1,-3.491250229E1,-3.832500076E1
6.559454176E0,1.976250076E1,-3.517500305E1,-3.862500000E1
6.569454176E0,1.991250038E1,-3.502500153E1,-3.830625153E1
6.579454176E0,1.998750114E1,-3.541875076E1,-3.791250229E1
6.589454176E0,1.996875000E1,-3.517500305E1,-3.753750229E1
6.599454176E0,1.968750000E1,-3.540000153E1,-3.785625076E1
6.609454176E0,1.980000114E1,-3.573750305E1,-3.802500153E1
6.619454176E0,1.963125038E1,-3.581250000E1,-3.810000229E1
6.629454176E0,1.961250114E1,-3.611250305E1,-3.795000076E1
6.639454176E0,1.970625114E1,-3.609375000E1,-3.793125153E1
6.649454176E0,1.978125000E1,-3.573750305E1,-3.813750076E1
6.659454176E0,1.951875114E1,-3.543750000E1,-3.821250153E1
6.669454176E0,1.948125076E1,-3.549375153E1,-3.841875076E1
6.679454176E0,1.953750038E1,-3.540000153E1,-3.821250153E1
6.689454176E0,1.955625153E1,-3.523125076E1,-3.840000153E1
6.699454176E0,1.957500076E1,-3.521250153E1,-3.838125229E1
6.709454176E0,1.938750076E1,-3.515625000E1,-3.834375000E1
6.719454176E0,1.929375076E1,-3.511875153E1,-3.821250153E1
6.729454176E0,1.935000038E1,-3.545625305E1,-3.855000305E1
6.739454176E0,1.950000000E1,-3.547500229E1,-3.843750000E1
6.749454176E0,1.927500153E1,-3.543750000E1,-3.826875305E1
6.759454176E0,1.931250000E1,-3.545625305E1,-3.838125229E1
6.769454176E0,1.935000038E1,-3.526875305E1,-3.821250153E1
6.779454176E0,1.925625038E1,-3.538125229E1,-3.813750076E1
6.789454176E0,1.950000000E1,-3.532500076E1,-3.819375229E1
6.799454176E0,1.966875076E1,-3.528750229E1,-3.841875076E1
6.809454176E0,1.965000153E1,-3.498750305E1,-3.802500153E1
6.819454176E0,1.931250000E1,-3.506250000E1,-3.825000000E1
6.829454176E0,1.959375000E1,-3.502500153E1,-3.840000153E1
6.839454176E0,1.948125076E1,-3.489375305E1,-3.847500229E1
6.849454176E0,1.933125114E1,-3.515625000E1,-3.836250305E1
6.859454176E0,1.953750038E1,-3.510000229E1,-3.823125076E1
6.869454176E0,1.980000114E1,-3.536250305E1,-3.826875305E1
6.879454176E0,1.955625153E1,-3.525000000E1,-3.795000076E1
6.889454176E0,1.929375076E1,-3.549375153E1,-3.804375076E1
6.899454176E0,1.953750038E1,-3.551250076E1,-3.793125153E1
6.909454176E0,1.946250153E1,-3.543750000E1,-3.804375076E1
6.919454176E0,1.965000153E1,-3.545625305E1,-3.817500305E1
6.929454176E0,1.972500038E1,-3.511875153E1,-3.847500229E1
6.939454176E0,1.953750038E1,-3.513750076E1,-3.871875000E1
6.949454176E0,1.961250114E1,-3.487500000E1,-3.881250000E1
6.959454176E0,1.959375000E1,-3.493125153E1,-3.888750076E1
6.969454176E0,1.965000153E1,-3.472500229E1,-3.915000153E1
6.979454176E0,1.968750000E1,-3.453750229E1,-3.928125000E1
6.989454176E0,1.961250114E1,-3.463125229E1,-3.933750153E1
6.999454176E0,1.959375000E1,-3.463125229E1,-3.898125076E1
7.009454176E0,1.950000000E1,-3.480000305E1,-3.885000229E1
7.019454176E0,1.983750153E1,-3.525000000E1,-3.916875076E1
7.029454176E0,1.931250000E1,-3.525000000E1,-3.901875305E1
7.039454176E0,1.938750076E1,-3.511875153E1,-3.890625000E1
7.049454176E0,1.931250000E1,-3.508125305E1,-3.862500000E1
7.059454176E0,1.923750114E1,-3.534375000E1,-3.888750076E1
7.069454176E0,1.951875114E1,-3.538125229E1,-3.875625229E1
7.079454176E0,1.959375000E1,-3.526875305E1,-3.909375000E1
7.089454176E0,1.961250114E1,-3.536250305E1,-3.909375000E1
7.099454176E0,1.944375038E1,-3.489375305E1,-3.856875229E1
7.109454176E0,1.987500000E1,-3.480000305E1,-3.838125229E1
7.119454176E0,1.978125000E1,-3.541875076E1,-3.905625153E1
7.129454176E0,2.000625038E1,-3.579375076E1,-3.913125229E1
7.139454176E0,1.993125153E1,-3.586875153E1,-3.858750153E1
7.149454176E0,1.970625114E1,-3.585000229E1,-3.864375305E1
7.159454176E0,1.953750038E1,-3.586875153E1,-3.815625000E1
7.169454176E0,1.966875076E1,-3.585000229E1,-3.811875153E1
7.179454176E0,1.985625076E1,-3.579375076E1,-3.830625153E1
7.189454176E0,1.978125000E1,-3.573750305E1,-3.858750153E1
7.199454176E0,2.002500153E1,-3.521250153E1,-3.800625229E1
7.209454176E0,1.968750000E1,-3.508125305E1,-3.789375305E1
7.219454176E0,2.006250000E1,-3.491250229E1,-3.800625229E1
7.229454176E0,1.980000114E1,-3.543750000E1,-3.817500305E1
7.239454176E0,1.991250038E1,-3.590625000E1,-3.860625076E1
7.249454176E0,1.965000153E1,-3.598125076E1,-3.868125153E1
7.259454176E0,1.965000153E1,-3.605625153E1,-3.855000305E1
7.269454176E0,1.946250153E1,-3.611250305E1,-3.830625153E1
7.279454176E0,1.933125114E1,-3.600000000E1,-3.828750229E1
7.289454176E0,1.948125076E1,-3.605625153E1,-3.838125229E1
7.299454176E0,1.916250038E1,-3.600000000E1,-3.821250153E1
7.309454176E0,1.953750038E1,-3.558750153E1,-3.798750305E1
7.319454176E0,1.927500153E1,-3.540000153E1,-3.791250229E1
7.329454176E0,1.955625153E1,-3.558750153E1,-3.761250305E1
7.339454176E0,1.935000038E1,-3.543750000E1,-3.778125000E1
7.349454176E0,1.916250038E1,-3.536250305E1,-3.806250000E1
7.359454176E0,1.936875153E1,-3.558750153E1,-3.791250229E1
7.369454176E0,1.925625038E1,-3.528750229E1,-3.783750153E1
7.379454176E0,1.953750038E1,-3.513750076E1,-3.806250000E1
7.389454176E0,1.920000076E1,-3.515625000E1,-3.811875153E1
7.399454176E0,1.953750038E1,-3.536250305E1,-3.821250153E1
7.409454176E0,1.912500000E1,-3.515625000E1,-3.840000153E1
7.419454176E0,1.903125000E1,-3.547500229E1,-3.808125305E1
7.429454176E0,1.912500000E1,-3.556875229E1,-3.785625076E1
7.439454176E0,1.891875076E1,-3.532500076E1,-3.813750076E1
7.449454176E0,1.891875076E1,-3.536250305E1,-3.823125076E1
7.459454176E0,1.914375114E1,-3.555000305E1,-3.825000000E1
7.469454176E0,1.955625153E1,-3.556875229E1,-3.834375000E1
7.479454176E0,1.944375038E1,-3.538125229E1,-3.832500076E1
7.489454176E0,1.998750114E1,-3.536250305E1,-3.838125229E1
7.499454176E0,2.013750076E1,-3.532500076E1,-3.881250000E1
7.509454176E0,2.013750076E1,-3.511875153E1,-3.883125305E1
7.519454176E0,1.996875000E1,-3.555000305E1,-3.862500000E1
7.529454176E0,1.991250038E1,-3.562500000E1,-3.856875229E1
7.539454176E0,1.957500076E1,-3.571875000E1,-3.847500229E1
7.549454176E0,1.940625000E1,-3.570000076E1,-3.830625153E1
7.559454176E0,1.935000038E1,-3.570000076E1,-3.791250229E1
7.569454176E0,1.897500038E1,-3.555000305E1,-3.800625229E1
7.579454176E0,1.893750000E1,-3.526875305E1,-3.791250229E1
7.589454176E0,1.914375114E1,-3.545625305E1,-3.787500000E1
7.599454176E0,1.935000038E1,-3.506250000E1,-3.793125153E1
7.609454176E0,1.946250153E1,-3.485625076E1,-3.774375153E1
7.619454176E0,1.957500076E1,-3.480000305E1,-3.770625305E1
7.629454176E0,1.959375000E1,-3.466875076E1,-3.776250076E1
7.639454176E0,1.983750153E1,-3.451875305E1,-3.810000229E1
7.649454176E0,1.981875038E1,-3.487500000E1,-3.804375076E1
7.659454176E0,1.983750153E1,-3.498750305E1,-3.796875000E1
7.669454176E0,1.981875038E1,-3.478125000E1,-3.798750305E1
7.679454176E0,1.993125153E1,-3.489375305E1,-3.780000305E1
7.689454176E0,2.008125114E1,-3.517500305E1,-3.810000229E1
7.699454176E0,1.991250038E1,-3.510000229E1,-3.845625305E1
7.709454176E0,1.989375114E1,-3.506250000E1,-3.871875000E1
7.719454176E0,1.974375153E1,-3.521250153E1,-3.873750305E1
7.729454176E0,2.006250000E1,-3.496875000E1,-3.825000000E1
7.739454176E0,2.011875153E1,-3.519375229E1,-3.864375305E1
7.749454176E0,1.995000076E1,-3.543750000E1,-3.881250000E1
7.759454176E0,1.970625114E1,-3.551250076E1,-3.911250305E1
7.769454176E0,1.936875153E1,-3.549375153E1,-3.911250305E1
7.779454176E0,1.948125076E1,-3.543750000E1,-3.913125229E1
